AAVE.USD,ADA.USD,ALGO.USD,APE.USD,APT.USD,ATOM.USD,AVAX.USD,AXS.USD,BCH.USD,BNB.USD,BTC.USD,CHZ.USD,CRV.USD,DASH.USD,DOGE.USD,DOT.USD,EGLD.USD,EOS.USD,ETC.USD,ETH.USD,FIL.USD,FLOW.USD,FTM.USD,GRT.USD,HBAR.USD,ICP.USD,IMX.USD,LDO.USD,LINK.USD,LRC.USD,LTC.USD,MANA.USD,MASK.USD,MATIC.USD,MKR.USD,NEAR.USD,NEO.USD,OP.USD,PAXG.USD,QNT.USD,SAND.USD,SNX.USD,SOL.USD,THETA.USD,TRX.USD,UNI.USD,VET.USD,XLM.USD,XTZ.USD,ZIL.USD
76.7,0.3397,0.2293,4.849,11.3241,12.151,16.38,8.92,125.7,290.3,22412.04,0.1237,0.924,67.51,0.0755,5.97,43.36,1.2293,20.11,1569.77,6.095,1.066,0.4075,0.1454,0.0651,5.481,1.049,2.572,6.95,0.3298,90.73,0.5842,3.305,1.138,908.0,2.08,12.306,2.386,1855.28,130.3,0.6274,2.995,21.29,1.027,0.06718,6.25,0.02451,0.084,1.1407,0.02783
76.7,0.3394,0.2293,4.826,11.348,12.168,16.39,8.92,125.7,290.3,22419.88,0.1237,0.924,67.51,0.0754,5.97,43.36,1.2293,20.1,1570.69,6.105,1.066,0.4083,0.1446,0.0651,5.481,1.044,2.572,6.937,0.3298,90.73,0.5842,3.305,1.1389,907.0,2.08,12.306,2.378,1855.28,130.3,0.6274,2.983,21.28,1.027,0.06711,6.25,0.02452,0.084,1.1407,0.02783
76.9,0.3398,0.2293,4.826,11.3506,12.156,16.39,8.92,125.7,290.4,22414.39,0.1237,0.924,67.07,0.0755,5.97,43.36,1.2255,20.1,1570.38,6.105,1.066,0.4075,0.1449,0.0652,5.481,1.044,2.594,6.933,0.3298,90.73,0.5842,3.305,1.1402,910.0,2.08,12.306,2.389,1855.28,130.3,0.6274,2.983,21.32,1.027,0.06711,6.25,0.02459,0.084,1.1407,0.02783
76.9,0.3399,0.2294,4.826,11.3506,12.155,16.39,8.92,125.7,290.4,22424.97,0.1237,0.924,67.05,0.0755,5.97,43.36,1.2255,20.11,1570.94,6.124,1.066,0.4079,0.1449,0.0652,5.481,1.044,2.582,6.934,0.3287,90.73,0.5825,3.305,1.1397,916.0,2.08,12.306,2.389,1855.28,130.3,0.6274,2.979,21.33,1.027,0.06711,6.25,0.02459,0.084,1.1407,0.02783
76.9,0.3398,0.2292,4.826,11.2887,12.132,16.39,8.92,125.7,290.3,22417.55,0.1237,0.924,67.05,0.0754,5.97,43.51,1.2255,20.11,1570.27,6.124,1.066,0.4068,0.1447,0.0653,5.481,1.045,2.582,6.928,0.3276,90.73,0.5825,3.282,1.1381,913.0,2.08,12.306,2.387,1855.28,130.3,0.6268,2.979,21.31,1.027,0.06715,6.25,0.02458,0.084,1.1407,0.02783
76.9,0.3398,0.2292,4.833,11.2887,12.125,16.37,8.92,125.7,290.3,22425.46,0.1237,0.924,67.05,0.0754,5.97,43.43,1.2255,20.11,1571.09,6.124,1.066,0.4077,0.1443,0.0652,5.481,1.045,2.572,6.928,0.3278,90.83,0.5817,3.282,1.137,910.0,2.08,12.306,2.387,1855.28,130.3,0.6268,2.979,21.29,1.027,0.06715,6.25,0.02456,0.0839,1.1416,0.02772
76.9,0.34,0.2292,4.833,11.2997,12.112,16.37,8.92,125.7,290.5,22417.85,0.1237,0.924,67.05,0.0754,5.97,43.43,1.2255,20.11,1571.16,6.124,1.066,0.4081,0.1443,0.0652,5.481,1.05,2.572,6.933,0.3278,90.86,0.5817,3.282,1.1378,908.0,2.08,12.306,2.387,1855.28,130.3,0.6268,2.979,21.29,1.027,0.06715,6.25,0.02458,0.0839,1.1416,0.02772
76.9,0.3391,0.2292,4.833,11.2997,12.095,16.34,8.92,125.7,290.3,22388.42,0.1237,0.92,67.05,0.0753,5.97,43.43,1.2186,20.11,1569.17,6.124,1.066,0.4056,0.1442,0.0652,5.481,1.05,2.572,6.92,0.3272,90.75,0.5807,3.269,1.1349,908.0,2.083,12.227,2.387,1855.28,130.3,0.6268,2.979,21.26,1.027,0.06715,6.25,0.02456,0.0838,1.1386,0.02772
76.9,0.3393,0.2292,4.833,11.2997,12.095,16.33,8.92,125.7,290.3,22379.12,0.1237,0.92,67.05,0.0753,5.97,43.43,1.2157,20.11,1568.76,6.124,1.066,0.4051,0.144,0.0651,5.481,1.05,2.572,6.92,0.3272,90.77,0.5805,3.269,1.1335,906.0,2.082,12.227,2.381,1855.28,130.3,0.6271,2.979,21.3,1.027,0.06715,6.25,0.02454,0.0836,1.1386,0.02772
76.9,0.339,0.2292,4.82,11.2997,12.097,16.33,8.92,125.7,290.3,22395.23,0.1237,0.92,67.05,0.0753,5.97,43.43,1.219,20.11,1569.02,6.09,1.066,0.4061,0.1438,0.0652,5.481,1.05,2.572,6.92,0.3272,90.66,0.5805,3.269,1.1354,906.0,2.081,12.191,2.381,1855.28,130.3,0.6271,2.979,21.27,1.027,0.06715,6.25,0.02454,0.0836,1.1386,0.02772
76.8,0.339,0.2292,4.827,11.2887,12.122,16.35,8.92,125.7,290.3,22402.5,0.1237,0.92,67.05,0.0753,5.97,43.43,1.219,20.11,1569.85,6.105,1.066,0.4071,0.1438,0.0652,5.481,1.05,2.572,6.92,0.3272,90.66,0.5805,3.269,1.1363,906.0,2.081,12.221,2.381,1855.28,130.3,0.6271,2.985,21.32,1.027,0.06715,6.25,0.02454,0.0836,1.1386,0.02772
76.8,0.3392,0.2292,4.804,11.2299,12.101,16.35,8.92,125.7,290.4,22383.66,0.1237,0.92,67.05,0.0753,5.97,43.43,1.219,20.11,1569.16,6.105,1.064,0.4061,0.1441,0.0652,5.481,1.05,2.572,6.92,0.3272,90.66,0.5805,3.269,1.1351,901.0,2.081,12.221,2.385,1855.28,130.3,0.6271,2.985,21.31,1.027,0.06715,6.25,0.02454,0.0838,1.1386,0.02772
76.8,0.3393,0.2292,4.804,11.252,12.119,16.36,8.92,125.7,290.5,22393.46,0.1237,0.92,67.05,0.0754,5.97,43.43,1.219,20.11,1570.01,6.105,1.064,0.407,0.1441,0.0651,5.481,1.05,2.572,6.92,0.3272,90.66,0.5813,3.269,1.1364,900.0,2.081,12.221,2.388,1855.0,129.1,0.6271,2.985,21.3,1.027,0.06715,6.25,0.02457,0.0838,1.1386,0.02772
76.8,0.3393,0.2292,4.804,11.252,12.095,16.36,8.92,125.7,290.5,22390.45,0.1237,0.92,67.05,0.0752,5.97,43.43,1.219,20.1,1570.3,6.105,1.064,0.4059,0.1446,0.0651,5.481,1.052,2.572,6.92,0.3272,90.66,0.5811,3.269,1.1352,900.0,2.081,12.221,2.39,1855.0,129.1,0.6271,2.999,21.3,1.027,0.06731,6.25,0.02457,0.0839,1.1386,0.02772
76.8,0.3394,0.2292,4.804,11.252,12.106,16.34,8.92,125.7,290.5,22388.42,0.1237,0.92,67.05,0.0753,5.98,43.43,1.219,20.1,1569.7,6.105,1.064,0.4067,0.1446,0.0651,5.481,1.052,2.572,6.92,0.3272,90.9,0.5811,3.269,1.1355,900.0,2.076,12.221,2.39,1855.0,129.1,0.6271,2.999,21.31,1.027,0.06724,6.25,0.02462,0.0839,1.1386,0.02766
76.8,0.3394,0.2292,4.804,11.252,12.122,16.34,8.92,125.7,290.5,22388.62,0.1232,0.92,67.05,0.0753,5.98,43.35,1.219,20.06,1569.61,6.103,1.064,0.4055,0.1446,0.065,5.481,1.052,2.599,6.922,0.3272,90.9,0.5811,3.269,1.1355,900.0,2.076,12.191,2.39,1855.0,129.3,0.6271,3.003,21.32,1.027,0.06724,6.25,0.02462,0.0839,1.1386,0.02766
76.8,0.3389,0.2292,4.818,11.252,12.115,16.34,8.92,125.7,290.3,22371.43,0.1232,0.92,67.05,0.0752,5.98,43.35,1.219,20.03,1568.34,6.103,1.064,0.4048,0.1446,0.0649,5.481,1.053,2.599,6.922,0.3272,90.75,0.5811,3.269,1.133,900.0,2.076,12.191,2.39,1855.0,128.9,0.6271,3.014,21.28,1.027,0.06724,6.25,0.02453,0.0837,1.1386,0.02766
76.8,0.339,0.228,4.818,11.252,12.101,16.35,8.92,125.7,290.3,22377.28,0.1232,0.92,67.05,0.0752,5.98,43.35,1.219,20.06,1568.75,6.103,1.064,0.4055,0.1446,0.0649,5.481,1.053,2.599,6.922,0.3272,90.7,0.5811,3.269,1.1335,900.0,2.074,12.191,2.39,1855.0,129.1,0.6271,3.014,21.31,1.027,0.06724,6.25,0.02453,0.0837,1.1386,0.02766
76.8,0.339,0.228,4.827,11.252,12.122,16.35,8.92,125.7,290.3,22379.29,0.1232,0.92,67.05,0.0753,5.98,43.46,1.219,20.06,1568.91,6.103,1.064,0.4066,0.1444,0.0649,5.481,1.05,2.599,6.916,0.3272,90.73,0.5811,3.269,1.1348,905.0,2.074,12.191,2.39,1855.0,129.1,0.6271,3.014,21.3,1.027,0.06707,6.25,0.02454,0.0837,1.1386,0.02766
76.9,0.339,0.2284,4.827,11.2168,12.137,16.35,8.82,125.7,290.5,22368.05,0.1232,0.917,67.05,0.0753,5.98,43.51,1.219,20.02,1567.92,6.118,1.064,0.4044,0.1444,0.0649,5.481,1.05,2.607,6.9,0.3272,90.88,0.5785,3.269,1.1318,900.0,2.071,12.191,2.384,1855.0,129.1,0.6265,3.014,21.29,1.026,0.06707,6.25,0.02448,0.0837,1.1386,0.02772
76.9,0.3387,0.2284,4.827,11.2442,12.137,16.35,8.82,125.7,290.5,22378.8,0.1232,0.917,67.05,0.0753,5.98,43.51,1.219,20.02,1569.23,6.118,1.064,0.4052,0.1441,0.0649,5.481,1.052,2.607,6.9,0.3272,90.8,0.5785,3.269,1.1327,900.0,2.071,12.181,2.384,1855.0,129.1,0.6265,3.014,21.27,1.026,0.06707,6.25,0.02448,0.0837,1.1386,0.02772
76.9,0.3388,0.2284,4.827,11.2959,12.134,16.38,8.82,125.4,290.4,22398.73,0.1232,0.917,67.05,0.0754,5.98,43.56,1.219,20.02,1570.86,6.13,1.064,0.4075,0.144,0.0649,5.481,1.052,2.607,6.927,0.3272,90.8,0.5785,3.269,1.1342,905.0,2.072,12.181,2.402,1855.0,129.5,0.6265,3.037,21.37,1.026,0.06707,6.25,0.02451,0.0837,1.1364,0.02772
76.9,0.3386,0.2284,4.827,11.2733,12.11,16.38,8.82,125.4,290.7,22380.44,0.1232,0.917,67.05,0.0753,5.98,43.48,1.219,20.04,1568.86,6.13,1.064,0.4055,0.1445,0.0649,5.481,1.052,2.607,6.915,0.3272,90.83,0.5785,3.269,1.1337,905.0,2.072,12.181,2.394,1855.0,129.9,0.6265,3.033,21.36,1.026,0.06707,6.25,0.02453,0.0837,1.1364,0.02772
76.9,0.3383,0.2283,4.814,11.2332,12.099,16.31,8.82,125.4,290.6,22372.74,0.1232,0.916,66.05,0.0752,5.98,43.48,1.219,20.02,1568.33,6.13,1.064,0.4056,0.1438,0.0649,5.481,1.047,2.607,6.906,0.3272,90.75,0.5785,3.269,1.1327,899.0,2.07,12.181,2.393,1855.73,129.9,0.6265,3.033,21.32,1.026,0.06707,6.2686,0.02453,0.0837,1.1364,0.02772
76.9,0.3383,0.2283,4.814,11.2332,12.099,16.31,8.82,125.4,290.7,22371.47,0.1232,0.916,66.05,0.0754,5.98,43.48,1.219,20.02,1568.91,6.13,1.064,0.406,0.1438,0.0649,5.481,1.047,2.607,6.916,0.3272,90.82,0.5785,3.269,1.1327,899.0,2.069,12.181,2.393,1855.73,129.8,0.6274,3.016,21.34,1.026,0.06707,6.2686,0.02456,0.0837,1.1364,0.02772
76.9,0.3382,0.2282,4.814,11.2332,12.099,16.3,8.82,125.4,290.8,22370.87,0.1232,0.916,66.05,0.0752,5.98,43.41,1.219,20.02,1568.05,6.129,1.064,0.4058,0.1438,0.0648,5.481,1.047,2.62,6.915,0.3272,90.82,0.5785,3.269,1.1327,899.0,2.069,12.181,2.393,1855.73,129.8,0.625,3.017,21.3,1.025,0.06716,6.2686,0.02453,0.0837,1.1364,0.02772
76.9,0.3381,0.2282,4.814,11.2408,12.12,16.29,8.82,125.2,290.6,22348.99,0.1232,0.914,66.05,0.0752,5.98,43.41,1.219,20.02,1567.17,6.113,1.064,0.4048,0.1442,0.0648,5.481,1.047,2.625,6.902,0.3272,90.73,0.5777,3.269,1.1313,899.0,2.069,12.237,2.395,1855.73,129.8,0.625,3.009,21.3,1.025,0.06716,6.2686,0.02453,0.0833,1.1364,0.02759
76.9,0.3383,0.2282,4.814,11.2408,12.12,16.27,8.82,125.2,290.4,22358.31,0.1232,0.914,66.39,0.0753,5.97,43.31,1.219,20.02,1567.33,6.113,1.064,0.4052,0.1442,0.0648,5.45,1.047,2.615,6.899,0.3272,90.6,0.5766,3.269,1.1301,899.0,2.065,12.237,2.392,1854.0,129.6,0.625,3.01,21.29,1.025,0.06711,6.2686,0.02453,0.0833,1.1364,0.02759
76.9,0.3383,0.2274,4.814,11.2037,12.076,16.27,8.82,125.2,290.4,22339.89,0.1232,0.914,66.39,0.0751,5.97,43.27,1.219,20.02,1566.11,6.113,1.064,0.404,0.1442,0.0648,5.45,1.047,2.615,6.899,0.3272,90.6,0.5766,3.269,1.1288,899.0,2.065,12.237,2.392,1854.0,129.1,0.625,3.003,21.28,1.025,0.06711,6.2686,0.02453,0.0832,1.1364,0.02759
76.9,0.3374,0.2274,4.807,11.1589,12.071,16.25,8.82,125.2,290.5,22338.35,0.1232,0.911,66.39,0.075,5.96,43.27,1.219,20.02,1565.49,6.091,1.064,0.4034,0.1433,0.0648,5.45,1.04,2.615,6.899,0.3272,90.45,0.5759,3.269,1.1278,899.0,2.061,12.237,2.38,1854.0,129.5,0.625,2.994,21.25,1.025,0.0671,6.2686,0.02453,0.0832,1.1364,0.02759
76.9,0.3374,0.2274,4.807,11.1589,12.061,16.25,8.82,125.2,290.3,22345.64,0.1232,0.911,66.39,0.075,5.96,43.23,1.219,20.02,1566.12,6.07,1.064,0.4028,0.1429,0.0648,5.45,1.04,2.599,6.899,0.3272,90.45,0.5755,3.247,1.1272,899.0,2.061,12.237,2.375,1854.0,129.0,0.625,2.994,21.21,1.025,0.0671,6.2686,0.02453,0.0832,1.1364,0.02749
76.8,0.3373,0.227,4.801,11.1589,12.053,16.24,8.82,124.9,289.9,22331.68,0.1232,0.911,66.11,0.0751,5.94,43.27,1.2009,19.99,1564.85,6.047,1.064,0.4011,0.1426,0.0647,5.45,1.035,2.599,6.899,0.3272,90.32,0.5731,3.247,1.1267,894.0,2.054,12.237,2.369,1854.0,129.0,0.625,2.994,21.16,1.024,0.0671,6.2686,0.02451,0.0833,1.1314,0.02749
76.8,0.3373,0.227,4.801,11.1567,12.053,16.24,8.8,124.9,290.0,22350.82,0.1232,0.911,66.11,0.0752,5.96,43.29,1.2009,20.02,1567.2,6.047,1.064,0.4031,0.1428,0.0647,5.45,1.035,2.615,6.92,0.3272,90.58,0.5731,3.247,1.1294,893.0,2.056,12.237,2.369,1854.0,129.0,0.625,2.999,21.16,1.024,0.0671,6.2686,0.02451,0.0833,1.1314,0.02749
76.8,0.3383,0.2278,4.801,11.1567,12.097,16.26,8.8,124.9,290.1,22373.34,0.1232,0.917,66.25,0.0753,5.98,43.29,1.2092,20.02,1567.87,6.105,1.064,0.4048,0.1436,0.0647,5.45,1.035,2.633,6.941,0.3272,90.58,0.5731,3.247,1.13,893.0,2.056,12.237,2.383,1854.0,129.0,0.625,3.024,21.24,1.024,0.06709,6.2686,0.02454,0.0833,1.1314,0.02749
76.8,0.3382,0.2278,4.801,11.216,12.11,16.28,8.8,124.9,290.6,22372.17,0.1232,0.917,66.25,0.0755,5.98,43.29,1.2109,20.02,1568.55,6.131,1.064,0.4055,0.144,0.0647,5.45,1.047,2.641,6.952,0.3287,90.58,0.5731,3.247,1.1347,893.0,2.056,12.237,2.428,1854.0,129.0,0.625,3.031,21.27,1.024,0.06709,6.2686,0.0246,0.0833,1.1314,0.0276
76.8,0.3382,0.2279,4.835,11.216,12.11,16.28,8.8,124.9,290.6,22378.59,0.1232,0.919,66.25,0.0755,5.98,43.29,1.2118,20.02,1568.89,6.152,1.064,0.406,0.1442,0.0647,5.45,1.047,2.652,6.952,0.3287,90.58,0.5778,3.247,1.1354,893.0,2.056,12.237,2.415,1854.0,129.0,0.625,3.031,21.27,1.024,0.06709,6.2686,0.02468,0.0833,1.1314,0.0276
76.8,0.3382,0.2274,4.835,11.216,12.11,16.28,8.8,124.9,290.6,22373.76,0.1232,0.919,66.39,0.0754,5.98,43.39,1.2112,20.04,1568.29,6.152,1.064,0.4052,0.1435,0.0649,5.45,1.047,2.652,6.948,0.3287,90.58,0.5778,3.247,1.1354,893.0,2.056,12.237,2.405,1854.0,129.0,0.625,3.023,21.26,1.024,0.06709,6.2686,0.02468,0.0833,1.1314,0.0276
76.8,0.3382,0.2277,4.835,11.216,12.11,16.29,8.8,124.9,290.6,22388.88,0.1232,0.92,66.39,0.0755,5.98,43.49,1.2123,20.05,1568.93,6.152,1.064,0.4061,0.1438,0.0649,5.45,1.047,2.659,6.95,0.3287,90.58,0.5778,3.247,1.1381,893.0,2.056,12.237,2.412,1854.0,129.0,0.625,3.023,21.28,1.024,0.06709,6.2686,0.02467,0.0833,1.1314,0.0276
76.8,0.3382,0.2277,4.835,11.216,12.095,16.29,8.8,124.9,290.6,22373.11,0.1232,0.92,66.39,0.0755,5.98,43.47,1.2123,20.05,1567.94,6.152,1.064,0.4057,0.1438,0.0649,5.45,1.047,2.66,6.946,0.3287,90.58,0.5778,3.247,1.1365,903.0,2.066,12.237,2.418,1854.0,129.0,0.625,3.023,21.24,1.024,0.06716,6.2686,0.02467,0.0833,1.1314,0.0276
76.8,0.3379,0.2277,4.846,11.216,12.095,16.29,8.8,124.9,290.6,22377.41,0.1232,0.92,66.39,0.0756,5.98,43.47,1.2151,20.05,1568.66,6.152,1.064,0.4056,0.1438,0.0649,5.45,1.047,2.66,6.946,0.3287,90.58,0.5778,3.247,1.1376,903.0,2.066,12.237,2.422,1854.0,129.0,0.625,3.023,21.25,1.024,0.06716,6.2686,0.02467,0.0833,1.1314,0.0276
77.0,0.3383,0.2277,4.846,11.216,12.095,16.26,8.8,125.1,290.8,22374.42,0.1232,0.92,66.39,0.0756,5.98,43.47,1.2151,20.05,1568.75,6.152,1.064,0.4066,0.144,0.0649,5.45,1.047,2.66,6.946,0.3287,90.68,0.5778,3.247,1.1391,903.0,2.066,12.237,2.416,1854.0,129.4,0.625,3.022,21.27,1.024,0.06716,6.2686,0.02467,0.0833,1.1314,0.0276
77.0,0.3383,0.2277,4.846,11.216,12.101,16.26,8.8,125.1,290.7,22371.65,0.1232,0.92,66.39,0.0755,5.99,43.47,1.2151,20.05,1568.82,6.152,1.064,0.4062,0.1439,0.0649,5.45,1.047,2.669,6.946,0.3287,90.68,0.5778,3.247,1.1391,903.0,2.066,12.237,2.423,1854.0,129.4,0.625,3.022,21.27,1.024,0.06716,6.2686,0.02467,0.0833,1.1314,0.0276
77.0,0.3383,0.2277,4.846,11.2379,12.104,16.26,8.8,125.1,290.7,22364.24,0.1232,0.92,66.39,0.0755,5.99,43.47,1.2151,20.05,1568.76,6.152,1.064,0.4055,0.1439,0.065,5.467,1.047,2.669,6.937,0.3287,90.68,0.5778,3.247,1.139,903.0,2.07,12.237,2.425,1854.0,129.6,0.6251,3.022,21.27,1.024,0.06716,6.2686,0.02467,0.0833,1.1314,0.0276
77.0,0.3382,0.2278,4.846,11.2379,12.098,16.26,8.8,125.1,290.7,22374.23,0.1232,0.92,66.39,0.0755,5.99,43.47,1.2151,20.04,1569.13,6.152,1.064,0.4053,0.1439,0.0651,5.467,1.048,2.669,6.936,0.3287,90.68,0.5778,3.247,1.1391,903.0,2.072,12.233,2.425,1854.0,129.6,0.6251,3.022,21.27,1.024,0.06716,6.2686,0.02469,0.0833,1.1314,0.0276
77.0,0.3381,0.2278,4.846,11.2379,12.098,16.26,8.8,125.1,290.6,22373.13,0.1232,0.92,66.39,0.0755,5.99,43.47,1.2151,20.04,1569.08,6.152,1.064,0.4049,0.1439,0.0651,5.467,1.044,2.669,6.936,0.3287,90.68,0.5778,3.247,1.1381,903.0,2.072,12.233,2.425,1854.0,129.6,0.6251,3.022,21.26,1.024,0.06716,6.2686,0.02469,0.0833,1.1314,0.0276
77.1,0.3381,0.2278,4.846,11.2335,12.101,16.27,8.8,125.1,290.6,22372.33,0.1232,0.92,66.39,0.0755,6.0,43.51,1.2151,20.04,1568.72,6.174,1.064,0.4057,0.1439,0.0651,5.467,1.044,2.682,6.935,0.3287,90.54,0.5778,3.247,1.1407,903.0,2.072,12.233,2.425,1854.0,129.7,0.6251,3.022,21.26,1.021,0.06716,6.2686,0.02476,0.0833,1.1314,0.0276
77.1,0.3381,0.2277,4.846,11.2335,12.089,16.27,8.8,125.1,290.6,22370.24,0.1232,0.92,66.39,0.0754,6.0,43.38,1.2151,20.04,1568.64,6.174,1.064,0.4049,0.1439,0.0651,5.467,1.044,2.682,6.927,0.3287,90.55,0.5778,3.247,1.1397,903.0,2.072,12.233,2.425,1854.0,129.6,0.6251,3.022,21.26,1.021,0.06723,6.2686,0.02476,0.0833,1.1314,0.0276
77.1,0.3394,0.2289,4.856,11.2335,12.142,16.32,8.8,125.1,290.6,22423.17,0.1232,0.924,66.39,0.0756,6.0,43.16,1.2151,20.09,1572.33,6.185,1.064,0.4085,0.1443,0.0651,5.488,1.044,2.695,6.951,0.3287,90.85,0.5799,3.306,1.145,903.0,2.072,12.233,2.437,1854.0,129.6,0.6251,3.147,21.31,1.021,0.06727,6.2686,0.0248,0.0833,1.1314,0.02773
77.1,0.3394,0.229,4.856,11.3296,12.142,16.32,8.8,125.1,291.1,22404.38,0.1232,0.924,67.03,0.0755,6.01,43.48,1.221,20.08,1570.94,6.182,1.064,0.4076,0.1443,0.0653,5.488,1.05,2.695,6.952,0.3287,90.79,0.5809,3.306,1.1422,909.0,2.072,12.233,2.426,1854.0,129.6,0.6251,3.143,21.33,1.021,0.06727,6.3011,0.0248,0.0833,1.1314,0.02773
77.0,0.3394,0.2289,4.867,11.3296,12.166,16.3,8.8,125.1,291.2,22402.69,0.1232,0.923,67.03,0.0756,6.01,43.53,1.2246,20.06,1571.73,6.187,1.064,0.4079,0.1443,0.0653,5.488,1.054,2.678,6.951,0.3285,90.85,0.5813,3.306,1.1426,914.0,2.078,12.254,2.426,1854.0,129.9,0.6333,3.139,21.27,1.021,0.06727,6.3018,0.0248,0.0837,1.1314,0.02773
77.0,0.3393,0.2289,4.86,11.3296,12.169,16.3,8.8,125.1,291.2,22409.13,0.1232,0.923,67.03,0.0756,6.01,43.53,1.2246,20.06,1571.54,6.214,1.064,0.4084,0.1446,0.0651,5.488,1.059,2.678,6.951,0.3285,90.85,0.5813,3.306,1.1445,914.0,2.078,12.254,2.426,1854.0,129.9,0.6252,3.149,21.28,1.021,0.0674,6.3062,0.0248,0.0837,1.1314,0.0278
77.0,0.3393,0.2289,4.86,11.3296,12.169,16.27,8.8,125.1,291.1,22407.22,0.1232,0.923,67.03,0.0754,6.01,43.48,1.2246,20.06,1570.97,6.214,1.064,0.4069,0.1445,0.0651,5.487,1.059,2.678,6.951,0.3285,90.85,0.5813,3.306,1.1431,914.0,2.078,12.254,2.424,1854.0,129.9,0.6252,3.143,21.28,1.021,0.0674,6.3062,0.02488,0.0837,1.1314,0.0278
77.0,0.3393,0.2289,4.86,11.3296,12.169,16.27,8.8,125.1,291.0,22395.61,0.1232,0.923,67.03,0.0754,6.01,43.43,1.2246,20.06,1570.29,6.174,1.064,0.4069,0.1442,0.0651,5.487,1.062,2.678,6.951,0.3285,90.74,0.5813,3.306,1.1412,914.0,2.078,12.254,2.42,1854.0,129.9,0.6252,3.121,21.25,1.021,0.0674,6.2951,0.02488,0.0837,1.1314,0.0278
76.7,0.3388,0.2289,4.843,11.3296,12.169,16.27,8.8,125.1,290.9,22392.35,0.1232,0.923,67.03,0.0753,6.01,43.43,1.2246,20.05,1569.8,6.174,1.064,0.4058,0.1442,0.0651,5.487,1.053,2.678,6.945,0.3285,90.74,0.5813,3.306,1.1405,914.0,2.078,12.254,2.422,1854.0,129.9,0.6252,3.134,21.25,1.021,0.06728,6.2854,0.02483,0.0836,1.1314,0.0278
76.7,0.3393,0.2289,4.84,11.3296,12.151,16.29,8.8,125.1,291.3,22414.42,0.1232,0.923,67.03,0.0754,6.01,43.43,1.2246,20.08,1570.99,6.174,1.064,0.4056,0.1441,0.0651,5.487,1.053,2.678,6.965,0.3285,90.74,0.5813,3.306,1.1425,904.0,2.073,12.254,2.422,1854.0,129.9,0.6252,3.15,21.29,1.021,0.06728,6.2854,0.02484,0.0836,1.1314,0.0278
76.7,0.3393,0.2294,4.859,11.3296,12.159,16.29,8.8,125.4,291.2,22404.41,0.1232,0.923,66.99,0.0754,6.01,43.43,1.2246,20.08,1571.1,6.174,1.064,0.4053,0.1442,0.0651,5.487,1.053,2.678,6.962,0.3285,90.72,0.5813,3.306,1.1425,904.0,2.069,12.271,2.432,1854.0,129.9,0.6252,3.143,21.28,1.021,0.06735,6.2854,0.02491,0.0834,1.1314,0.02773
76.7,0.3396,0.2296,4.859,11.3296,12.159,16.29,8.8,125.4,291.2,22419.87,0.1232,0.923,66.99,0.0754,6.01,43.43,1.2246,20.05,1571.85,6.171,1.064,0.4055,0.1442,0.0651,5.487,1.055,2.678,6.962,0.3285,90.8,0.5813,3.306,1.1425,904.0,2.068,12.271,2.43,1854.0,129.7,0.6252,3.109,21.28,1.021,0.06735,6.2854,0.02488,0.0834,1.1386,0.02773
76.7,0.3398,0.2296,4.85,11.3296,12.167,16.29,8.88,125.4,291.2,22415.59,0.1232,0.923,67.22,0.0755,6.02,43.49,1.2246,20.04,1570.7,6.171,1.064,0.4065,0.1442,0.0651,5.487,1.055,2.678,6.962,0.3285,90.8,0.5813,3.306,1.143,904.0,2.068,12.271,2.438,1854.0,129.7,0.6252,3.102,21.28,1.021,0.06735,6.2854,0.02494,0.0834,1.1386,0.02773
76.7,0.3398,0.2296,4.843,11.3296,12.157,16.29,8.88,125.4,291.2,22411.31,0.1232,0.923,67.22,0.0755,6.02,43.49,1.2246,20.04,1570.47,6.171,1.064,0.4059,0.1446,0.0651,5.487,1.055,2.678,6.961,0.3285,90.8,0.5813,3.306,1.1422,903.0,2.068,12.271,2.438,1854.0,129.7,0.6258,3.098,21.27,1.021,0.06745,6.2854,0.02492,0.0836,1.1386,0.02773
76.7,0.3391,0.2299,4.843,11.3296,12.157,16.29,8.88,125.4,291.2,22409.99,0.1232,0.923,67.22,0.0755,6.01,43.49,1.2246,20.04,1570.53,6.171,1.06,0.4055,0.1446,0.065,5.487,1.055,2.691,6.961,0.3285,90.8,0.5813,3.306,1.1422,903.0,2.068,12.271,2.438,1854.0,130.0,0.6258,3.094,21.27,1.024,0.06745,6.2854,0.02491,0.0836,1.1386,0.02773
76.7,0.3387,0.2301,4.839,11.3296,12.157,16.26,8.88,125.4,291.0,22410.48,0.1232,0.923,67.22,0.0755,6.01,43.45,1.2194,20.04,1570.57,6.171,1.06,0.4052,0.1446,0.065,5.487,1.055,2.691,6.947,0.3285,90.8,0.5813,3.306,1.1432,903.0,2.068,12.271,2.428,1854.0,130.0,0.6258,3.133,21.24,1.024,0.06745,6.3,0.02491,0.0836,1.1386,0.02773
